playerAlias,Anderson
gender,M
age,28
education,Superior Completo
destro,D
totalPlays,40
totalCorrect,31
successRate,1
playId,Anderson,8112016,132149
stageID,grupo1-v2
resultInt,optionChosenInt,correct, time
2,1,False,3,434329
0,2,False,2,216653
0,1,False,2,15047
1,0,False,4,116604
0,2,False,1,382636
2,2,True,2,100077
2,0,False,0,649945
1,0,False,5,183327
0,0,True,13,94933
2,0,False,1,400425
2,2,True,9,399964
1,1,True,1,8667
0,0,True,6,149946
2,0,False,0,8172879
2,2,True,5,382973
1,1,True,1,933239
0,0,True,4,366878
2,2,True,2,883358
2,2,True,2,133179
1,1,True,2,966916
0,0,True,0,5671299
2,2,True,3,366352
2,2,True,2,56682
1,1,True,5,782823
0,0,True,9,267149
2,2,True,6,133147
2,2,True,4,233609
1,1,True,2,649438
0,0,True,5,833077
2,2,True,0,7001171
2,2,True,13,91725
1,1,True,16,64931
0,0,True,1,716097
2,2,True,2,800501
2,2,True,0,5327621
1,1,True,2,716205
0,0,True,4,017143
2,2,True,51,51569
2,2,True,3,033319
1,1,True,2,700009
