playerAlias,Beatriz
gender,F
age,19
education,Superior Incompleto
destro,D
totalPlays,60
totalCorrect,54
successRate,1
playId,Beatriz,8112016,133935
stageID,grupo1-v3
resultInt,optionChosenInt,correct, time
0,1,False,3,47368
2,1,False,3,083857
0,1,False,1,016542
0,2,False,0,649596
2,2,True,2,433478
0,0,True,2,350392
0,2,False,0,833178
2,0,False,3,016488
0,0,True,11,11642
0,0,True,35,2659
2,2,True,4,050625
0,0,True,1,666931
0,0,True,2,282174
2,2,True,1,050317
0,0,True,14,41614
0,0,True,3,067005
2,2,True,0,832963
0,0,True,6,649412
0,0,True,0,983701
2,2,True,0,532939
0,0,True,0,6498568
0,0,True,0,4167459
2,2,True,0,3170748
0,0,True,0,399899
0,0,True,0,3835011
2,2,True,0,4512451
0,0,True,0,6655171
0,0,True,0,2668362
2,2,True,0,8340938
0,0,True,0,866106
0,0,True,2,748983
2,2,True,1,31675
0,0,True,0,883203
0,0,True,2,58168
2,2,True,0,799937
0,0,True,0,3501379
0,0,True,0,4168091
2,2,True,0,4672019
0,0,True,2,583711
0,0,True,2,183194
2,2,True,1,733604
0,0,True,1,283704
0,0,True,0,4500921
2,2,True,1,216875
0,0,True,1,43295
0,0,True,1,833091
2,2,True,0,56671
0,0,True,0,6506371
0,0,True,0,500438
2,2,True,0,4999421
0,0,True,4,616616
0,0,True,0,53339
2,2,True,3,466472
0,0,True,2,566182
0,0,True,0,9326389
2,2,True,0,4999752
0,0,True,1,083144
0,0,True,3,399659
2,2,True,1,766284
0,0,True,6,217544
